Contrat	Code_entite	Annee_de_souscription	Annee_bilan	Code_segment	IBNR_Sub_Segment	Type_Affaire	Devise	Commute	Paid	OS	Attri_ML	incurred	Devlopement
1089950	VR	2002	2009	2LAH2	All	A	EUR	N	3158,06	175155,88	Attri	1	96
1089950	VR	2002	2010	2LAH2	All	A	EUR	N	0	175155,88	Attri	1	108
1089950	VR	2002	2011	2LAH2	All	A	EUR	N	0	235215,88	Attri	1	120
1089950	VR	2002	2012	2LAH2	All	A	EUR	N	0	235215,88	Attri	1	132
1089950	VR	2002	2013	2LAH2	All	A	EUR	N	77875,11	0	Attri	1	144
1089951	VR	2001	2004	2PM2	All	A	EUR	N	0	7740	Attri	1	48
1089951	VR	2002	2005	2PM2	All	A	EUR	N	34329,01	0	Attri	1	48
1089951	VR	2002	2007	2PM2	All	A	EUR	N	0	23125	Attri	1	72
1089952	VR	2001	2004	2LAH2	All	A	EUR	N	0	464,4	Attri	1	48
1089953	VR	2001	2004	2P1	All	A	GBP	N	2880,46	13832,3	Attri	1	48
1089953	VR	2001	2005	2P1	All	A	GBP	N	-1041,63	0	Attri	1	60
1089953	VR	2002	2004	2P1	All	A	GBP	N	66013,83	29552,97	Attri	1	36
1089953	VR	2002	2005	2P1	All	A	GBP	N	1373,83	3571,87	Attri	1	48
1089953	VR	2002	2006	2P1	All	A	GBP	N	-231,46	534,8	Attri	1	60
1089953	VR	2002	2007	2P1	All	A	GBP	N	1,89	-534,8	Attri	1	72
1089954	VR	1996	2004	2P1	All	A	GBP	N	0	3,44	Attri	1	108
1089954	VR	1998	2004	2P1	All	A	GBP	N	-21,37	7,57	Attri	1	84
1089954	VR	1999	2004	2P1	All	A	GBP	N	0	215,23	Attri	1	72
1089954	VR	2000	2004	2P1	All	A	GBP	N	-12,62	231,79	Attri	1	60
1089954	VR	2000	2005	2P1	All	A	GBP	N	-0,04	10,92	Attri	1	72
1089954	VR	2001	2004	2P1	All	A	GBP	N	273,24	4789,52	Attri	1	48
1089954	VR	2001	2005	2P1	All	A	GBP	N	7,44	0	Attri	1	60
1089954	VR	2002	2004	2P1	All	A	GBP	N	7424,55	27874,87	Attri	1	36
1089954	VR	2002	2005	2P1	All	A	GBP	N	355,42	3260,74	Attri	1	48
1089954	VR	2002	2006	2P1	All	A	GBP	N	-159,62	87,18	Attri	1	60
1089955	VR	2002	2005	2MA2	All	A	EUR	N	0,01	0	Attri	1	48
1089956	VR	2002	2005	2LAH2	All	A	EUR	N	0,01	0	Attri	1	48
1089957	VR	2002	2005	2P2	All	A	EUR	N	-0,01	0	Attri	1	48
1089958	VR	2002	2005	2P2	All	A	EUR	N	0,01	0	Attri	1	48
1089959	VR	2002	2005	2GL2	All	A	EUR	N	-0,01	0	Attri	1	48
1089964	VR	2002	2005	2GL2	All	A	MTL	N	8089,33	0	Attri	1	48
1089964	VR	2002	2006	2GL2	All	A	MTL	N	5180,18	0	Attri	1	60
1089969	VR	2002	2005	2P2	All	A	EUR	N	-0,01	0	Attri	1	48
1089970	VR	2002	2005	2GL2	All	A	EUR	N	0,01	0	Attri	1	48
1089973	VR	2002	2005	2GL2	All	A	EUR	N	-0,01	0	Attri	1	48
1089987	VR	1994	2007	2P1	All	A	EUR	N	0	86,01	Attri	1	168
1089987	VR	1995	2007	2P1	All	A	EUR	N	0	1,99	Attri	1	156
1089987	VR	1996	2004	2P1	All	A	EUR	N	3,71	3389,02	Attri	1	108
1089987	VR	1996	2005	2P1	All	A	EUR	N	905,73	3383,55	Attri	1	120
1089987	VR	1996	2006	2P1	All	A	EUR	N	805,91	2239,51	Attri	1	132
1089987	VR	1996	2007	2P1	All	A	EUR	N	-117,13	1853,29	Attri	1	144
1089987	VR	1996	2008	2P1	All	A	EUR	N	1880,22	0	Attri	1	156
1089987	VR	1997	2004	2P1	All	A	EUR	N	1370,12	-36,75	Attri	1	96
1089987	VR	1997	2005	2P1	All	A	EUR	N	-1,32	0	Attri	1	108
1089987	VR	1997	2006	2P1	All	A	EUR	N	0,3	6,06	Attri	1	120
1089987	VR	1997	2007	2P1	All	A	EUR	N	8,19	2,21	Attri	1	132
